tool_1	tool_2	tool_3	nr_union	cell_line	perc_compound_val_1	count_group	perc_compound_val_2	perc_compound_val_3	total_n_1	total_n_2	total_n_3	w_val_rate	tool_lt_1	tool_lt_2	tool_lt_3	tool_combo	total_cell_line	perc_increase_t1
CircSplice	CIRI2	CIRIquant	6511	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9830508474576272	3228	6208	4294	0.9280614143705459	E	G	H	EGH	9964	1.0170384138785626
CircSplice	CIRI2	ecircscreen	6467	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9666666666666668	3228	6208	1909	0.9137443408542276	E	G	I	EGI	9964	1.0034076827757126
CircSplice	CIRI2	find_circ	6583	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9402985074626866	3228	6208	3043	0.9121236668429763	E	G	J	EGJ	9964	1.0393432465923171
CircSplice	CIRI2	KNIFE	6427	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9047619047619048	3228	6208	1879	0.9033239504526879	E	G	K	EGK	9964	0.9910161090458488
CircSplice	CIRI2	NCLscan	6390	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9310344827586208	3228	6208	1741	0.907398578760607	E	G	N	EGN	9964	0.9795539033457249
CircSplice	CIRI2	NCLcomparator	6386	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.9545454545454546	3228	6208	1692	0.9108693196814751	E	G	L	EGL	9964	0.9783147459727385
CircSplice	CIRI2	PFv2	7142	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.2714285714285714	3228	6208	958	0.8448231144653758	E	G	M	EGM	9964	1.2125154894671624
CircSplice	CIRI2	Sailfish-cir	6376	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	NA	3228	6208	NA	NA	E	G	N	EGN	9964	0.9752168525402726
CircSplice	CIRI2	segemehl	6705	NCI-H23	0.8823529411764706	count ≥ 5	0.913793103448276	0.90625	3228	6208	1148	0.903386043114564	E	G	O	EGO	9964	1.0771375464684014
CircSplice	CIRIquant	circtools	5470	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9523809523809524	3228	4294	4397	0.9444646934071438	E	H	F	EFH	9964	0.69454770755886
CircSplice	CIRIquant	CIRCexplorer3	5995	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.927536231884058	3228	4294	4747	0.9350778487125536	E	H	A	AEH	9964	0.8571871127633209
CircSplice	CIRIquant	CirComPara2	6012	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9814814814814816	3228	4294	4912	0.9562886175114794	E	H	B	BEH	9964	0.862453531598513
CircSplice	CIRIquant	circRNA_finder	5000	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.953125	3228	4294	2962	0.9435913661866365	E	H	C	CEH	9964	0.5489467162329615
CircSplice	CIRIquant	circseq_cup	6509	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.7297297297297297	3228	4294	2784	0.8830800699270586	E	H	D	DEH	9964	1.0164188351920693
CircSplice	CIRIquant	CIRI2	6511	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.913793103448276	3228	4294	6208	0.9280614143705459	E	H	G	EGH	9964	1.0170384138785626
CircSplice	CIRIquant	ecircscreen	5081	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9666666666666668	3228	4294	1909	0.9452679779204077	E	H	I	EHI	9964	0.5740396530359355
CircSplice	CIRIquant	find_circ	5330	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9402985074626866	3228	4294	3043	0.9399700890969858	E	H	J	EHJ	9964	0.6511771995043371
CircSplice	CIRIquant	KNIFE	5030	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9047619047619048	3228	4294	1879	0.9328266410114155	E	H	K	EHK	9964	0.5582403965303594
CircSplice	CIRIquant	NCLscan	4992	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9310344827586208	3228	4294	1741	0.9381827342743664	E	H	N	EHN	9964	0.5464684014869888
CircSplice	CIRIquant	NCLcomparator	4987	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.9545454545454546	3228	4294	1692	0.9425381530487961	E	H	L	EHL	9964	0.5449194547707559
CircSplice	CIRIquant	PFv2	5701	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.2714285714285714	3228	4294	958	0.8643259675152439	E	H	M	EHM	9964	0.7661090458488228
CircSplice	CIRIquant	Sailfish-cir	4933	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	NA	3228	4294	NA	NA	E	H	N	EHN	9964	0.5281908302354399
CircSplice	CIRIquant	segemehl	5270	NCI-H23	0.8823529411764706	count ≥ 5	0.9830508474576272	0.90625	3228	4294	1148	0.9353899230796653	E	H	O	EHO	9964	0.6325898389095415
CircSplice	ecircscreen	circtools	4683	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9523809523809524	3228	1909	4397	0.9315314672124356	E	I	F	EFI	9964	0.4507434944237918
CircSplice	ecircscreen	CIRCexplorer3	5490	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.927536231884058	3228	1909	4747	0.9203375610621141	E	I	A	AEI	9964	0.7007434944237918
CircSplice	ecircscreen	CirComPara2	5410	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9814814814814816	3228	1909	4912	0.9468244599284856	E	I	B	BEI	9964	0.6759603469640645
CircSplice	ecircscreen	circRNA_finder	3765	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.953125	3228	1909	2962	0.9281094222477236	E	I	C	CEI	9964	0.16635687732342008
CircSplice	ecircscreen	circseq_cup	5445	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.7297297297297297	3228	1909	2784	0.84903036590732	E	I	D	DEI	9964	0.6868029739776952
CircSplice	ecircscreen	CIRI2	6467	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.913793103448276	3228	1909	6208	0.9137443408542274	E	I	G	EGI	9964	1.0034076827757126
CircSplice	ecircscreen	CIRIquant	5081	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9830508474576272	3228	1909	4294	0.9452679779204077	E	I	H	EHI	9964	0.5740396530359355
CircSplice	ecircscreen	find_circ	4346	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9402985074626866	3228	1909	3043	0.9235856135688593	E	I	J	EIJ	9964	0.34634448574969023
CircSplice	ecircscreen	KNIFE	3875	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9047619047619048	3228	1909	1879	0.9112955501470827	E	I	K	EIK	9964	0.20043370508054523
CircSplice	ecircscreen	NCLscan	3773	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9310344827586208	3228	1909	1741	0.9180769112048667	E	I	N	EIN	9964	0.16883519206939282
CircSplice	ecircscreen	NCLcomparator	3762	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.9545454545454546	3228	1909	1692	0.9238091770208263	E	I	L	EIL	9964	0.1654275092936803
CircSplice	ecircscreen	PFv2	4381	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.2714285714285714	3228	1909	958	0.8127367567207358	E	I	M	EIM	9964	0.35718711276332094
CircSplice	ecircscreen	Sailfish-cir	3620	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	NA	3228	1909	NA	NA	E	I	N	EIN	9964	0.12143742255266418
CircSplice	ecircscreen	segemehl	4004	NCI-H23	0.8823529411764706	count ≥ 5	0.9666666666666668	0.90625	3228	1909	1148	0.9123272809521581	E	I	O	EIO	9964	0.24039653035935563
CircSplice	find_circ	circtools	4997	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9523809523809524	3228	3043	4397	0.9277449100061539	E	J	F	EFJ	9964	0.5480173482032218
CircSplice	find_circ	CIRCexplorer3	5664	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.927536231884058	3228	3043	4747	0.9178233930913254	E	J	A	AEJ	9964	0.7546468401486989
CircSplice	find_circ	CirComPara2	5662	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9814814814814816	3228	3043	4912	0.9416615120597014	E	J	B	BEJ	9964	0.7540272614622057
CircSplice	find_circ	circRNA_finder	4285	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.953125	3228	3043	2962	0.9241546520444711	E	J	C	CEJ	9964	0.3274473358116481
CircSplice	find_circ	circseq_cup	5883	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.7297297297297297	3228	3043	2784	0.854901294300847	E	J	D	DEJ	9964	0.8224907063197026
CircSplice	find_circ	CIRI2	6583	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.913793103448276	3228	3043	6208	0.9121236668429761	E	J	G	EGJ	9964	1.0393432465923171
CircSplice	find_circ	CIRIquant	5330	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9830508474576272	3228	3043	4294	0.9399700890969858	E	J	H	EHJ	9964	0.6511771995043371
CircSplice	find_circ	ecircscreen	4346	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9666666666666668	3228	3043	1909	0.9235856135688593	E	J	I	EIJ	9964	0.34634448574969023
CircSplice	find_circ	KNIFE	4332	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9047619047619048	3228	3043	1879	0.9091547572238309	E	J	K	EJK	9964	0.3420074349442379
CircSplice	find_circ	NCLscan	4278	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9310344827586208	3228	3043	1741	0.9149394267111035	E	J	N	EJN	9964	0.3252788104089219
CircSplice	find_circ	NCLcomparator	4267	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.9545454545454546	3228	3043	1692	0.9198360619637713	E	J	L	EJL	9964	0.3218711276332094
CircSplice	find_circ	PFv2	4944	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.2714285714285714	3228	3043	958	0.8257839568066362	E	J	M	EJM	9964	0.5315985130111525
CircSplice	find_circ	Sailfish-cir	4172	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	NA	3228	3043	NA	NA	E	J	N	EJN	9964	0.29244114002478316
CircSplice	find_circ	segemehl	4524	NCI-H23	0.8823529411764706	count ≥ 5	0.9402985074626866	0.90625	3228	3043	1148	0.9098178531239522	E	J	O	EJO	9964	0.40148698884758366
CircSplice	KNIFE	circtools	4677	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9523809523809524	3228	1879	4397	0.9191816036178783	E	K	F	EFK	9964	0.44888475836431224
CircSplice	KNIFE	CIRCexplorer3	5427	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.927536231884058	3228	1879	4747	0.9083922677003134	E	K	A	AEK	9964	0.6812267657992565
CircSplice	KNIFE	CirComPara2	5392	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9814814814814816	3228	1879	4912	0.9351552001399644	E	K	B	BEK	9964	0.6703841387856257
CircSplice	KNIFE	circRNA_finder	3781	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.953125	3228	1879	2962	0.9135505221421819	E	K	C	CEK	9964	0.17131350681536556
CircSplice	KNIFE	circseq_cup	5423	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.7297297297297297	3228	1879	2784	0.8338424129682972	E	K	D	DEK	9964	0.6799876084262702
CircSplice	KNIFE	CIRI2	6427	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.913793103448276	3228	1879	6208	0.9033239504526879	E	K	G	EGK	9964	0.9910161090458488
CircSplice	KNIFE	CIRIquant	5030	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9830508474576272	3228	1879	4294	0.9328266410114155	E	K	H	EHK	9964	0.5582403965303594
CircSplice	KNIFE	ecircscreen	3875	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9666666666666668	3228	1879	1909	0.9112955501470827	E	K	I	EIK	9964	0.20043370508054523
CircSplice	KNIFE	find_circ	4332	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9402985074626866	3228	1879	3043	0.9091547572238309	E	K	J	EJK	9964	0.3420074349442379
CircSplice	KNIFE	NCLscan	3749	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9310344827586208	3228	1879	1741	0.9008782049719662	E	K	N	EKN	9964	0.1614002478314746
CircSplice	KNIFE	NCLcomparator	3739	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.9545454545454546	3228	1879	1692	0.9065118138338248	E	K	L	EKL	9964	0.15830235439900867
CircSplice	KNIFE	PFv2	4397	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.2714285714285714	3228	1879	958	0.7927966174103606	E	K	M	EKM	9964	0.3621437422552664
CircSplice	KNIFE	Sailfish-cir	3615	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	NA	3228	1879	NA	NA	E	K	N	EKN	9964	0.11988847583643122
CircSplice	KNIFE	segemehl	4003	NCI-H23	0.8823529411764706	count ≥ 5	0.9047619047619048	0.90625	3228	1879	1148	0.8934704897146708	E	K	O	EKO	9964	0.24008674101610905
CircSplice	NCLscan	circtools	4617	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9523809523809524	3228	1741	4397	0.9242777467669714	E	N	F	EFN	9964	0.43029739776951675
CircSplice	NCLscan	CIRCexplorer3	5387	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.927536231884058	3228	1741	4747	0.9131515872122301	E	N	A	AEN	9964	0.6688351920693928
CircSplice	NCLscan	CirComPara2	5310	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9814814814814816	3228	1741	4912	0.9402088215400712	E	N	B	BEN	9964	0.6449814126394052
CircSplice	NCLscan	circRNA_finder	3625	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.953125	3228	1741	2962	0.9194707576094321	E	N	C	CEN	9964	0.12298636926889715
CircSplice	NCLscan	circseq_cup	5323	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.7297297297297297	3228	1741	2784	0.8384798008729489	E	N	D	DEN	9964	0.6490086741016109
CircSplice	NCLscan	CIRI2	6390	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.913793103448276	3228	1741	6208	0.9073985787606068	E	N	G	EGN	9964	0.9795539033457249
CircSplice	NCLscan	CIRIquant	4992	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9830508474576272	3228	1741	4294	0.9381827342743666	E	N	H	EHN	9964	0.5464684014869888
CircSplice	NCLscan	ecircscreen	3773	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9666666666666668	3228	1741	1909	0.9180769112048667	E	N	I	EIN	9964	0.16883519206939282
CircSplice	NCLscan	find_circ	4278	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9402985074626866	3228	1741	3043	0.9149394267111035	E	N	J	EJN	9964	0.3252788104089219
CircSplice	NCLscan	KNIFE	3749	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9047619047619048	3228	1741	1879	0.9008782049719662	E	N	K	EKN	9964	0.1614002478314746
CircSplice	NCLscan	NCLcomparator	3456	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.9545454545454546	3228	1741	1692	0.913414988393832	E	N	L	ELN	9964	0.07063197026022305
CircSplice	NCLscan	PFv2	4246	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.2714285714285714	3228	1741	958	0.7979070187327445	E	N	M	EMN	9964	0.315365551425031
CircSplice	NCLscan	segemehl	3859	NCI-H23	0.8823529411764706	count ≥ 5	0.9310344827586208	0.90625	3228	1741	1148	0.9006933674350835	E	N	O	ENO	9964	0.19547707558859975
CircSplice	NCLcomparator	circtools	4614	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9523809523809524	3228	1692	4397	0.9285118869622845	E	L	F	EFL	9964	0.42936802973977695
CircSplice	NCLcomparator	CIRCexplorer3	5385	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.927536231884058	3228	1692	4747	0.9171760314432791	E	L	A	AEL	9964	0.6682156133828996
CircSplice	NCLcomparator	CirComPara2	5310	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9814814814814816	3228	1692	4912	0.9443005736620823	E	L	B	BEL	9964	0.6449814126394052
CircSplice	NCLcomparator	circRNA_finder	3611	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.953125	3228	1692	2962	0.9244458834316869	E	L	C	CEL	9964	0.11864931846344486
CircSplice	NCLcomparator	circseq_cup	5310	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.7297297297297297	3228	1692	2784	0.8430547469854781	E	L	D	DEL	9964	0.6449814126394052
CircSplice	NCLcomparator	CIRI2	6386	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.913793103448276	3228	1692	6208	0.910869319681475	E	L	G	EGL	9964	0.9783147459727385
CircSplice	NCLcomparator	CIRIquant	4987	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9830508474576272	3228	1692	4294	0.9425381530487961	E	L	H	EHL	9964	0.5449194547707559
CircSplice	NCLcomparator	ecircscreen	3762	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9666666666666668	3228	1692	1909	0.9238091770208263	E	L	I	EIL	9964	0.1654275092936803
CircSplice	NCLcomparator	find_circ	4267	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9402985074626866	3228	1692	3043	0.9198360619637713	E	L	J	EJL	9964	0.3218711276332094
CircSplice	NCLcomparator	KNIFE	3739	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9047619047619048	3228	1692	1879	0.9065118138338248	E	L	K	EKL	9964	0.15830235439900867
CircSplice	NCLcomparator	NCLscan	3456	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.9310344827586208	3228	1692	1741	0.913414988393832	E	L	N	ELN	9964	0.07063197026022305
CircSplice	NCLcomparator	PFv2	4233	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.2714285714285714	3228	1692	958	0.8035649497511274	E	L	M	ELM	9964	0.31133828996282525
CircSplice	NCLcomparator	Sailfish-cir	3442	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	NA	3228	1692	NA	NA	E	L	N	ELN	9964	0.06629491945477076
CircSplice	NCLcomparator	segemehl	3847	NCI-H23	0.8823529411764706	count ≥ 5	0.9545454545454546	0.90625	3228	1692	1148	0.9070041534621879	E	L	O	ELO	9964	0.19175960346964063
CircSplice	PFv2	circtools	5305	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9523809523809524	3228	958	4397	0.8500387875061477	E	M	F	EFM	9964	0.6434324659231723
CircSplice	PFv2	CIRCexplorer3	6140	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.927536231884058	3228	958	4747	0.8408461164558202	E	M	A	AEM	9964	0.9021065675340768
CircSplice	PFv2	CirComPara2	6065	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9814814814814816	3228	958	4912	0.8715432955136575	E	M	B	BEM	9964	0.8788723667905824
CircSplice	PFv2	circRNA_finder	4213	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.953125	3228	958	2962	0.829801359197848	E	M	C	CEM	9964	0.3051425030978934
CircSplice	PFv2	circseq_cup	5935	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.7297297297297297	3228	958	2784	0.7374220133592233	E	M	D	DEM	9964	0.8385997521685254
CircSplice	PFv2	CIRI2	7142	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.913793103448276	3228	958	6208	0.8448231144653758	E	M	G	EGM	9964	1.2125154894671624
CircSplice	PFv2	CIRIquant	5701	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9830508474576272	3228	958	4294	0.864325967515244	E	M	H	EHM	9964	0.7661090458488228
CircSplice	PFv2	ecircscreen	4381	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9666666666666668	3228	958	1909	0.8127367567207358	E	M	I	EIM	9964	0.35718711276332094
CircSplice	PFv2	find_circ	4944	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9402985074626866	3228	958	3043	0.8257839568066362	E	M	J	EJM	9964	0.5315985130111525
CircSplice	PFv2	KNIFE	4397	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9047619047619048	3228	958	1879	0.7927966174103606	E	M	K	EKM	9964	0.3621437422552664
CircSplice	PFv2	NCLscan	4246	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9310344827586208	3228	958	1741	0.7979070187327445	E	M	N	EMN	9964	0.315365551425031
CircSplice	PFv2	NCLcomparator	4233	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.9545454545454546	3228	958	1692	0.8035649497511276	E	M	L	ELM	9964	0.31133828996282525
CircSplice	PFv2	Sailfish-cir	4029	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	NA	3228	958	NA	NA	E	M	N	EMN	9964	0.24814126394052044
CircSplice	PFv2	segemehl	4446	NCI-H23	0.8823529411764706	count ≥ 5	0.2714285714285714	0.90625	3228	958	1148	0.777772565719201	E	M	O	EMO	9964	0.37732342007434944
CircSplice	Sailfish-cir	circtools	4553	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9523809523809524	3228	NA	4397	NA	E	N	F	EFN	9964	0.4104708798017348
CircSplice	Sailfish-cir	CIRCexplorer3	5357	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.927536231884058	3228	NA	4747	NA	E	N	A	AEN	9964	0.659541511771995
CircSplice	Sailfish-cir	CirComPara2	5297	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9814814814814816	3228	NA	4912	NA	E	N	B	BEN	9964	0.6409541511771994
CircSplice	Sailfish-cir	circRNA_finder	3427	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.953125	3228	NA	2962	NA	E	N	C	CEN	9964	0.06164807930607187
CircSplice	Sailfish-cir	circseq_cup	5166	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.7297297297297297	3228	NA	2784	NA	E	N	D	DEN	9964	0.6003717472118959
CircSplice	Sailfish-cir	CIRI2	6376	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.913793103448276	3228	NA	6208	NA	E	N	G	EGN	9964	0.9752168525402726
CircSplice	Sailfish-cir	CIRIquant	4933	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9830508474576272	3228	NA	4294	NA	E	N	H	EHN	9964	0.5281908302354399
CircSplice	Sailfish-cir	ecircscreen	3620	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9666666666666668	3228	NA	1909	NA	E	N	I	EIN	9964	0.12143742255266418
CircSplice	Sailfish-cir	find_circ	4172	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9402985074626866	3228	NA	3043	NA	E	N	J	EJN	9964	0.29244114002478316
CircSplice	Sailfish-cir	KNIFE	3615	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9047619047619048	3228	NA	1879	NA	E	N	K	EKN	9964	0.11988847583643122
CircSplice	Sailfish-cir	NCLcomparator	3442	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.9545454545454546	3228	NA	1692	NA	E	N	L	ELN	9964	0.06629491945477076
CircSplice	Sailfish-cir	PFv2	4029	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.2714285714285714	3228	NA	958	NA	E	N	M	EMN	9964	0.24814126394052044
CircSplice	Sailfish-cir	segemehl	3669	NCI-H23	0.8823529411764706	count ≥ 5	NA	0.90625	3228	NA	1148	NA	E	N	O	ENO	9964	0.1366171003717472
CircSplice	segemehl	circtools	4895	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9523809523809524	3228	1148	4397	0.9205778344621788	E	O	F	EFO	9964	0.5164188351920694
CircSplice	segemehl	CIRCexplorer3	5714	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.927536231884058	3228	1148	4747	0.9088704139944395	E	O	A	AEO	9964	0.7701363073110284
CircSplice	segemehl	CirComPara2	5631	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9814814814814816	3228	1148	4912	0.9377311941381011	E	O	B	BEO	9964	0.7444237918215614
CircSplice	segemehl	circRNA_finder	3834	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.953125	3228	1148	2962	0.9146588367562888	E	O	C	CEO	9964	0.18773234200743494
CircSplice	segemehl	circseq_cup	5513	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.7297297297297297	3228	1148	2784	0.8268404834755886	E	O	D	DEO	9964	0.7078686493184635
CircSplice	segemehl	CIRI2	6705	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.913793103448276	3228	1148	6208	0.903386043114564	E	O	G	EGO	9964	1.0771375464684014
CircSplice	segemehl	CIRIquant	5270	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9830508474576272	3228	1148	4294	0.9353899230796653	E	O	H	EHO	9964	0.6325898389095415
CircSplice	segemehl	ecircscreen	4004	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9666666666666668	3228	1148	1909	0.9123272809521581	E	O	I	EIO	9964	0.24039653035935563
CircSplice	segemehl	find_circ	4524	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9402985074626866	3228	1148	3043	0.9098178531239522	E	O	J	EJO	9964	0.40148698884758366
CircSplice	segemehl	KNIFE	4003	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9047619047619048	3228	1148	1879	0.8934704897146708	E	O	K	EKO	9964	0.24008674101610905
CircSplice	segemehl	NCLscan	3859	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9310344827586208	3228	1148	1741	0.9006933674350835	E	O	N	ENO	9964	0.19547707558859975
CircSplice	segemehl	NCLcomparator	3847	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.9545454545454546	3228	1148	1692	0.9070041534621879	E	O	L	ELO	9964	0.19175960346964063
CircSplice	segemehl	PFv2	4446	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	0.2714285714285714	3228	1148	958	0.777772565719201	E	O	M	EMO	9964	0.37732342007434944
CircSplice	segemehl	Sailfish-cir	3669	NCI-H23	0.8823529411764706	count ≥ 5	0.90625	NA	3228	1148	NA	NA	E	O	N	ENO	9964	0.1366171003717472
CircSplice	CircSplice	CircSplice	3228	NCI-H23	0.8823529411764706	count ≥ 5	0.8823529411764706	0.8823529411764706	3228	3228	3228	0.8823529411764706	E	E	E	E	9964	0
circtools	circtools	circtools	5469	HLF	0.9523809523809524	count ≥ 5	0.9523809523809524	0.9523809523809524	5469	5469	5469	0.9523809523809524	F	F	F	F	11465	0
circtools	CIRCexplorer3	CirComPara2	7568	HLF	0.9523809523809524	count ≥ 5	0.927536231884058	0.9814814814814816	5469	5530	5580	0.9538882596994352	F	A	B	ABF	11465	0.3837995977326751
circtools	CIRCexplorer3	circRNA_finder	6990	HLF	0.9523809523809524	count ≥ 5	0.927536231884058	0.953125	5469	5530	3784	0.9432775343901961	F	A	C	ACF	11465	0.2781130005485464
