tool_1	tool_2	cell_line	nr_union	nr_intersection	perc_compound_val_1	count_group	perc_compound_val_2	total_n_1	total_n_2	w_val_rate	tool_lt_1	tool_lt_2	tool_combo
circseq_cup	CIRI2	NCI-H23	7782	1210	0.7788351732013704	count ≥ 5	0.9413793103448276	2784	6208	0.8910542572078853	D	G	DG
circseq_cup	CIRI2	HLF	9153	1155	0.7788351732013704	count ≥ 5	0.9413793103448276	2890	7418	0.8958076614949448	D	G	DG
circseq_cup	CIRI2	SW480	7863	1217	0.7788351732013704	count ≥ 5	0.9413793103448276	2746	6334	0.8922222397946147	D	G	DG
circseq_cup	CIRIquant	NCI-H23	5973	1105	0.7788351732013704	count ≥ 5	0.9623376623376624	2784	4294	0.8901603622874452	D	H	DH
circseq_cup	CIRIquant	HLF	6941	1049	0.7788351732013704	count ≥ 5	0.9623376623376624	2890	5100	0.8959644215862376	D	H	DH
circseq_cup	CIRIquant	SW480	6110	1103	0.7788351732013704	count ≥ 5	0.9623376623376624	2746	4467	0.8924779874217802	D	H	DH
circseq_cup	ecircscreen	NCI-H23	4112	581	0.7788351732013704	count ≥ 5	0.9459915611814346	2784	1909	0.84683038834178	D	I	DI
circseq_cup	ecircscreen	HLF	4664	536	0.7788351732013704	count ≥ 5	0.9459915611814346	2890	2310	0.8530911840155913	D	I	DI
circseq_cup	ecircscreen	SW480	4127	587	0.7788351732013704	count ≥ 5	0.9459915611814346	2746	1968	0.848619596524401	D	I	DI
circseq_cup	find_circ	NCI-H23	4921	906	0.7788351732013704	count ≥ 5	0.931033145958519	2784	3043	0.8583166269683178	D	J	DJ
circseq_cup	find_circ	HLF	5641	818	0.7788351732013704	count ≥ 5	0.931033145958519	2890	3569	0.8629340375410923	D	J	DJ
circseq_cup	find_circ	SW480	4839	879	0.7788351732013704	count ≥ 5	0.931033145958519	2746	2972	0.8579419194473035	D	J	DJ
circseq_cup	KNIFE	NCI-H23	4362	301	0.7788351732013704	count ≥ 5	0.927353034804754	2784	1879	0.8386818517243723	D	K	DK
circseq_cup	KNIFE	HLF	4926	247	0.7788351732013704	count ≥ 5	0.927353034804754	2890	2283	0.8443805584788737	D	K	DK
circseq_cup	KNIFE	SW480	4467	304	0.7788351732013704	count ≥ 5	0.927353034804754	2746	2025	0.841871993521398	D	K	DK
circseq_cup	NCLscan	NCI-H23	4263	262	0.7788351732013704	count ≥ 5	0.9482758620689656	2784	1741	0.8440277122772782	D	N	DN
circseq_cup	NCLscan	HLF	4855	232	0.7788351732013704	count ≥ 5	0.9482758620689656	2890	2197	0.8520140985880633	D	N	DN
circseq_cup	NCLscan	SW480	4295	243	0.7788351732013704	count ≥ 5	0.9482758620689656	2746	1792	0.8457452028291206	D	N	DN
circseq_cup	NCLcomparator	NCI-H23	4218	258	0.7788351732013704	count ≥ 5	0.9276515151515152	2784	1692	0.835090144287082	D	L	DL
circseq_cup	NCLcomparator	HLF	4807	229	0.7788351732013704	count ≥ 5	0.9276515151515152	2890	2146	0.84225055640729	D	L	DL
circseq_cup	NCLcomparator	SW480	4264	240	0.7788351732013704	count ≥ 5	0.9276515151515152	2746	1758	0.8369211254989624	D	L	DL
circseq_cup	PFv2	NCI-H23	3615	127	0.7788351732013704	count ≥ 5	0.2439538043478261	2784	958	0.6418986816562888	D	M	DM
circseq_cup	PFv2	HLF	3813	105	0.7788351732013704	count ≥ 5	0.2439538043478261	2890	1028	0.6384936603934471	D	M	DM
circseq_cup	PFv2	SW480	3478	120	0.7788351732013704	count ≥ 5	0.2439538043478261	2746	852	0.652176216485634	D	M	DM
circseq_cup	segemehl	NCI-H23	3483	449	0.7788351732013704	count ≥ 5	0.8947784810126582	2784	1148	0.8126863729387453	D	O	DO
circseq_cup	segemehl	HLF	3812	450	0.7788351732013704	count ≥ 5	0.8947784810126582	2890	1372	0.816159016072578	D	O	DO
circseq_cup	segemehl	SW480	2928	157	0.7788351732013704	count ≥ 5	0.8947784810126582	2746	339	0.7915757830386562	D	O	DO
circseq_cup	CircSplice	NCI-H23	5166	846	0.7788351732013704	count ≥ 5	0.8546995936532509	2784	3228	0.81956876422244	D	E	DE
circseq_cup	CircSplice	HLF	6187	799	0.7788351732013704	count ≥ 5	0.8546995936532509	2890	4096	0.823315657909487	D	E	DE
circseq_cup	CircSplice	SW480	5149	805	0.7788351732013704	count ≥ 5	0.8546995936532509	2746	3208	0.8197107292661391	D	E	DE
CIRI2	circtools	NCI-H23	6563	4042	0.9413793103448276	count ≥ 5	0.9561507936507936	6208	4397	0.9475037999342978	G	F	FG
CIRI2	circtools	HLF	7820	5067	0.9413793103448276	count ≥ 5	0.9561507936507936	7418	5469	0.9476480495549098	G	F	FG
CIRI2	circtools	SW480	6655	4117	0.9413793103448276	count ≥ 5	0.9561507936507936	6334	4438	0.9474650737046378	G	F	FG
CIRI2	CIRCexplorer3	NCI-H23	6570	4385	0.9413793103448276	count ≥ 5	0.947398190045249	6208	4747	0.9439873999785929	G	A	AG
CIRI2	CIRCexplorer3	HLF	7815	5133	0.9413793103448276	count ≥ 5	0.947398190045249	7418	5530	0.9439499316564841	G	A	AG
CIRI2	CIRCexplorer3	SW480	6697	4561	0.9413793103448276	count ≥ 5	0.947398190045249	6334	4924	0.9440118350956603	G	A	AG
CIRI2	CirComPara2	NCI-H23	6775	4345	0.9413793103448276	count ≥ 5	0.9625	6208	4912	0.9507088811709253	G	B	BG
CIRI2	CirComPara2	HLF	8004	4994	0.9413793103448276	count ≥ 5	0.9625	7418	5580	0.9504463551421704	G	B	BG
CIRI2	CirComPara2	SW480	6961	4574	0.9413793103448276	count ≥ 5	0.9625	6334	5201	0.9509023885326517	G	B	BG
CIRI2	circRNA_finder	NCI-H23	6372	2798	0.9413793103448276	count ≥ 5	0.9368589743589744	6208	2962	0.9399191974560492	G	C	CG
CIRI2	circRNA_finder	HLF	7600	3602	0.9413793103448276	count ≥ 5	0.9368589743589744	7418	3784	0.9398523552144519	G	C	CG
CIRI2	circRNA_finder	SW480	6471	2864	0.9413793103448276	count ≥ 5	0.9368589743589744	6334	3001	0.9399261203830123	G	C	CG
CIRI2	circseq_cup	NCI-H23	7782	1210	0.9413793103448276	count ≥ 5	0.7788351732013704	6208	2784	0.8910542572078853	G	D	DG
CIRI2	circseq_cup	HLF	9153	1155	0.9413793103448276	count ≥ 5	0.7788351732013704	7418	2890	0.8958076614949448	G	D	DG
CIRI2	circseq_cup	SW480	7863	1217	0.9413793103448276	count ≥ 5	0.7788351732013704	6334	2746	0.8922222397946147	G	D	DG
CIRI2	CIRI2	NCI-H23	6208	6208	0.9413793103448276	count ≥ 5	0.9413793103448276	6208	6208	0.9413793103448276	G	G	G
CIRI2	CIRI2	HLF	7418	7418	0.9413793103448276	count ≥ 5	0.9413793103448276	7418	7418	0.9413793103448276	G	G	G
CIRI2	CIRI2	SW480	6334	6334	0.9413793103448276	count ≥ 5	0.9413793103448276	6334	6334	0.9413793103448276	G	G	G
CIRI2	CIRIquant	NCI-H23	6360	4142	0.9413793103448276	count ≥ 5	0.9623376623376624	6208	4294	0.9499486460387175	G	H	GH
CIRI2	CIRIquant	HLF	7579	4939	0.9413793103448276	count ≥ 5	0.9623376623376624	7418	5100	0.9499180222128142	G	H	GH
CIRI2	CIRIquant	SW480	6478	4323	0.9413793103448276	count ≥ 5	0.9623376623376624	6334	4467	0.9500471150251342	G	H	GH
CIRI2	ecircscreen	NCI-H23	6345	1772	0.9413793103448276	count ≥ 5	0.9459915611814346	6208	1909	0.9424640444642168	G	I	GI
CIRI2	ecircscreen	HLF	7565	2163	0.9413793103448276	count ≥ 5	0.9459915611814346	7418	2310	0.9424745302700499	G	I	GI
CIRI2	ecircscreen	SW480	6472	1830	0.9413793103448276	count ≥ 5	0.9459915611814346	6334	1968	0.9424726504612384	G	I	GI
CIRI2	find_circ	NCI-H23	6476	2775	0.9413793103448276	count ≥ 5	0.931033145958519	6208	3043	0.9379760698056926	G	J	GJ
CIRI2	find_circ	HLF	7721	3266	0.9413793103448276	count ≥ 5	0.931033145958519	7418	3569	0.9380184783893588	G	J	GJ
CIRI2	find_circ	SW480	6566	2740	0.9413793103448276	count ≥ 5	0.931033145958519	6334	2972	0.9380751194404531	G	J	GJ
CIRI2	KNIFE	NCI-H23	7263	824	0.9413793103448276	count ≥ 5	0.927353034804754	6208	1879	0.9381203302854979	G	K	GK
CIRI2	KNIFE	HLF	8708	993	0.9413793103448276	count ≥ 5	0.927353034804754	7418	2283	0.9380784148641567	G	K	GK
CIRI2	KNIFE	SW480	7449	910	0.9413793103448276	count ≥ 5	0.927353034804754	6334	2025	0.9379813909802327	G	K	GK
CIRI2	NCLscan	NCI-H23	7176	773	0.9413793103448276	count ≥ 5	0.9482758620689656	6208	1741	0.9428898017967994	G	N	GN
CIRI2	NCLscan	HLF	8650	965	0.9413793103448276	count ≥ 5	0.9482758620689656	7418	2197	0.9429551526888661	G	N	GN
CIRI2	NCLscan	SW480	7295	831	0.9413793103448276	count ≥ 5	0.9482758620689656	6334	1792	0.9429001841683146	G	N	GN
CIRI2	NCLcomparator	NCI-H23	7149	751	0.9413793103448276	count ≥ 5	0.9276515151515152	6208	1692	0.938439129399627	G	L	GL
CIRI2	NCLcomparator	HLF	8619	945	0.9413793103448276	count ≥ 5	0.9276515151515152	7418	2146	0.9382990250578296	G	L	GL
CIRI2	NCLcomparator	SW480	7277	815	0.9413793103448276	count ≥ 5	0.9276515151515152	6334	1758	0.9383969247850349	G	L	GL
CIRI2	PFv2	NCI-H23	6984	182	0.9413793103448276	count ≥ 5	0.2439538043478261	6208	958	0.8481426881364649	G	M	GM
CIRI2	PFv2	HLF	8187	259	0.9413793103448276	count ≥ 5	0.2439538043478261	7418	1028	0.856492568672448	G	M	GM
CIRI2	PFv2	SW480	6957	229	0.9413793103448276	count ≥ 5	0.2439538043478261	6334	852	0.8586898403880442	G	M	GM
CIRI2	segemehl	NCI-H23	6559	797	0.9413793103448276	count ≥ 5	0.8947784810126582	6208	1148	0.934106641493097	G	O	GO
CIRI2	segemehl	HLF	7812	978	0.9413793103448276	count ≥ 5	0.8947784810126582	7418	1372	0.9341055517732989	G	O	GO
CIRI2	segemehl	SW480	6409	264	0.9413793103448276	count ≥ 5	0.8947784810126582	6334	339	0.9390119072062684	G	O	GO
CIRI2	CircSplice	NCI-H23	6376	3060	0.9413793103448276	count ≥ 5	0.8546995936532509	6208	3228	0.9117266900098964	G	E	EG
CIRI2	CircSplice	HLF	7616	3898	0.9413793103448276	count ≥ 5	0.8546995936532509	7418	4096	0.9105437953570997	G	E	EG
CIRI2	CircSplice	SW480	6475	3067	0.9413793103448276	count ≥ 5	0.8546995936532509	6334	3208	0.912237774907123	G	E	EG
CIRIquant	circtools	NCI-H23	5393	3298	0.9623376623376624	count ≥ 5	0.9561507936507936	4294	4397	0.959207566650611	H	F	FH
CIRIquant	circtools	HLF	6535	4034	0.9623376623376624	count ≥ 5	0.9561507936507936	5100	5469	0.9591362256030153	H	F	FH
CIRIquant	circtools	SW480	5519	3386	0.9623376623376624	count ≥ 5	0.9561507936507936	4467	4438	0.959254302064521	H	F	FH
CIRIquant	CIRCexplorer3	NCI-H23	5788	3253	0.9623376623376624	count ≥ 5	0.947398190045249	4294	4747	0.9544936544876361	H	A	AH
CIRIquant	CIRCexplorer3	HLF	6838	3792	0.9623376623376624	count ≥ 5	0.947398190045249	5100	5530	0.954565763769737	H	A	AH
CIRIquant	CIRCexplorer3	SW480	5967	3424	0.9623376623376624	count ≥ 5	0.947398190045249	4467	4924	0.9545044218342184	H	A	AH
CIRIquant	CirComPara2	NCI-H23	5839	3367	0.9623376623376624	count ≥ 5	0.9625	4294	4912	0.9624242800432242	H	B	BH
CIRIquant	CirComPara2	HLF	6767	3913	0.9623376623376624	count ≥ 5	0.9625	5100	5580	0.9624224792061871	H	B	BH
CIRIquant	CirComPara2	SW480	6110	3558	0.9623376623376624	count ≥ 5	0.9625	4467	5201	0.9624249935521658	H	B	BH
CIRIquant	circRNA_finder	NCI-H23	4827	2429	0.9623376623376624	count ≥ 5	0.9368589743589744	4294	2962	0.9519369079560644	H	C	CH
CIRIquant	circRNA_finder	HLF	5810	3074	0.9623376623376624	count ≥ 5	0.9368589743589744	5100	3784	0.9514854161297204	H	C	CH
CIRIquant	circRNA_finder	SW480	4981	2487	0.9623376623376624	count ≥ 5	0.9368589743589744	4467	3001	0.9520991054785243	H	C	CH
CIRIquant	circseq_cup	NCI-H23	5973	1105	0.9623376623376624	count ≥ 5	0.7788351732013704	4294	2784	0.8901603622874452	H	D	DH
CIRIquant	circseq_cup	HLF	6941	1049	0.9623376623376624	count ≥ 5	0.7788351732013704	5100	2890	0.8959644215862376	H	D	DH
CIRIquant	circseq_cup	SW480	6110	1103	0.9623376623376624	count ≥ 5	0.7788351732013704	4467	2746	0.8924779874217802	H	D	DH
CIRIquant	CIRI2	NCI-H23	6360	4142	0.9623376623376624	count ≥ 5	0.9413793103448276	4294	6208	0.9499486460387175	H	G	GH
CIRIquant	CIRI2	HLF	7579	4939	0.9623376623376624	count ≥ 5	0.9413793103448276	5100	7418	0.9499180222128142	H	G	GH
CIRIquant	CIRI2	SW480	6478	4323	0.9623376623376624	count ≥ 5	0.9413793103448276	4467	6334	0.9500471150251342	H	G	GH
CIRIquant	CIRIquant	NCI-H23	4294	4294	0.9623376623376624	count ≥ 5	0.9623376623376624	4294	4294	0.9623376623376624	H	H	H
CIRIquant	CIRIquant	HLF	5100	5100	0.9623376623376624	count ≥ 5	0.9623376623376624	5100	5100	0.9623376623376623	H	H	H
CIRIquant	CIRIquant	SW480	4467	4467	0.9623376623376624	count ≥ 5	0.9623376623376624	4467	4467	0.9623376623376624	H	H	H
CIRIquant	ecircscreen	NCI-H23	4634	1569	0.9623376623376624	count ≥ 5	0.9459915611814346	4294	1909	0.9573070792154249	H	I	HI
CIRIquant	ecircscreen	HLF	5470	1940	0.9623376623376624	count ≥ 5	0.9459915611814346	5100	2310	0.9572419142039394	H	I	HI
CIRIquant	ecircscreen	SW480	4770	1665	0.9623376623376624	count ≥ 5	0.9459915611814346	4467	1968	0.957338574991049	H	I	HI
CIRIquant	find_circ	NCI-H23	4924	2413	0.9623376623376624	count ≥ 5	0.931033145958519	4294	3043	0.949354202702698	H	J	HJ
CIRIquant	find_circ	HLF	5801	2868	0.9623376623376624	count ≥ 5	0.931033145958519	5100	3569	0.9494496915270542	H	J	HJ
CIRIquant	find_circ	SW480	5002	2437	0.9623376623376624	count ≥ 5	0.931033145958519	4467	2972	0.9498310051688474	H	J	HJ
CIRIquant	KNIFE	NCI-H23	5420	753	0.9623376623376624	count ≥ 5	0.927353034804754	4294	1879	0.9516886885592183	H	K	HK
CIRIquant	KNIFE	HLF	6460	923	0.9623376623376624	count ≥ 5	0.927353034804754	5100	2283	0.9515195796263486	H	K	HK
CIRIquant	KNIFE	SW480	5645	847	0.9623376623376624	count ≥ 5	0.927353034804754	4467	2025	0.9514251745443568	H	K	HK
CIRIquant	NCLscan	NCI-H23	5341	694	0.9623376623376624	count ≥ 5	0.9482758620689656	4294	1741	0.9582810601391866	H	N	HN
CIRIquant	NCLscan	HLF	6426	871	0.9623376623376624	count ≥ 5	0.9482758620689656	5100	2197	0.9581038984360142	H	N	HN
CIRIquant	NCLscan	SW480	5513	746	0.9623376623376624	count ≥ 5	0.9482758620689656	4467	1792	0.9583116604074013	H	N	HN
CIRIquant	NCLcomparator	NCI-H23	5310	676	0.9623376623376624	count ≥ 5	0.9276515151515152	4294	1692	0.9525332919669706	H	L	HL
CIRIquant	NCLcomparator	HLF	6394	852	0.9623376623376624	count ≥ 5	0.9276515151515152	5100	2146	0.9520648950368795	H	L	HL
CIRIquant	NCLcomparator	SW480	5493	732	0.9623376623376624	count ≥ 5	0.9276515151515152	4467	1758	0.9525419600479841	H	L	HL
CIRIquant	PFv2	NCI-H23	5079	173	0.9623376623376624	count ≥ 5	0.2439538043478261	4294	958	0.8312996318817859	H	M	HM
CIRIquant	PFv2	HLF	5872	256	0.9623376623376624	count ≥ 5	0.2439538043478261	5100	1028	0.8418254877270959	H	M	HM
CIRIquant	PFv2	SW480	5090	229	0.9623376623376624	count ≥ 5	0.2439538043478261	4467	852	0.8472665875101871	H	M	HM
CIRIquant	segemehl	NCI-H23	4680	762	0.9623376623376624	count ≥ 5	0.8947784810126582	4294	1148	0.9480859276516821	H	O	HO
CIRIquant	segemehl	HLF	5528	944	0.9623376623376624	count ≥ 5	0.8947784810126582	5100	1372	0.9480157839727202	H	O	HO
CIRIquant	segemehl	SW480	4548	258	0.9623376623376624	count ≥ 5	0.8947784810126582	4467	339	0.9575722519196066	H	O	HO
CIRIquant	CircSplice	NCI-H23	4933	2589	0.9623376623376624	count ≥ 5	0.8546995936532509	4294	3228	0.9161457338993108	H	E	EH
CIRIquant	CircSplice	HLF	5972	3224	0.9623376623376624	count ≥ 5	0.8546995936532509	5100	4096	0.9143944773299036	H	E	EH
CIRIquant	CircSplice	SW480	5069	2606	0.9623376623376624	count ≥ 5	0.8546995936532509	4467	3208	0.9173470533031878	H	E	EH
ecircscreen	circtools	NCI-H23	4569	1737	0.9459915611814346	count ≥ 5	0.9561507936507936	1909	4397	0.9530753139831745	I	F	FI
ecircscreen	circtools	HLF	5644	2135	0.9459915611814346	count ≥ 5	0.9561507936507936	2310	5469	0.9531339756787895	I	F	FI
ecircscreen	circtools	SW480	4613	1793	0.9459915611814346	count ≥ 5	0.9561507936507936	1968	4438	0.9530297556396011	I	F	FI
ecircscreen	CIRCexplorer3	NCI-H23	5035	1621	0.9459915611814346	count ≥ 5	0.947398190045249	1909	4747	0.9469947563762252	I	A	AI
ecircscreen	CIRCexplorer3	HLF	5845	1995	0.9459915611814346	count ≥ 5	0.947398190045249	2310	5530	0.9469837368978751	I	A	AI
ecircscreen	CIRCexplorer3	SW480	5179	1713	0.9459915611814346	count ≥ 5	0.947398190045249	1968	4924	0.9469965293366032	I	A	AI
ecircscreen	CirComPara2	NCI-H23	5087	1734	0.9459915611814346	count ≥ 5	0.9625	1909	4912	0.9578797669396509	I	B	BI
ecircscreen	CirComPara2	HLF	5778	2112	0.9459915611814346	count ≥ 5	0.9625	2310	5580	0.9576667308401918	I	B	BI
ecircscreen	CirComPara2	SW480	5343	1826	0.9459915611814346	count ≥ 5	0.9625	1968	5201	0.9579681813928113	I	B	BI
ecircscreen	circRNA_finder	NCI-H23	3439	1432	0.9459915611814346	count ≥ 5	0.9368589743589744	1909	2962	0.9404381384411088	I	C	CI
ecircscreen	circRNA_finder	HLF	4268	1826	0.9459915611814346	count ≥ 5	0.9368589743589744	2310	3784	0.9403207852483546	I	C	CI
ecircscreen	circRNA_finder	SW480	3498	1471	0.9459915611814346	count ≥ 5	0.9368589743589744	1968	3001	0.940475986004497	I	C	CI
ecircscreen	circseq_cup	NCI-H23	4112	581	0.9459915611814346	count ≥ 5	0.7788351732013704	1909	2784	0.84683038834178	I	D	DI
ecircscreen	circseq_cup	HLF	4664	536	0.9459915611814346	count ≥ 5	0.7788351732013704	2310	2890	0.8530911840155913	I	D	DI
ecircscreen	circseq_cup	SW480	4127	587	0.9459915611814346	count ≥ 5	0.7788351732013704	1968	2746	0.848619596524401	I	D	DI
ecircscreen	CIRI2	NCI-H23	6345	1772	0.9459915611814346	count ≥ 5	0.9413793103448276	1909	6208	0.9424640444642168	I	G	GI
ecircscreen	CIRI2	HLF	7565	2163	0.9459915611814346	count ≥ 5	0.9413793103448276	2310	7418	0.9424745302700499	I	G	GI
ecircscreen	CIRI2	SW480	6472	1830	0.9459915611814346	count ≥ 5	0.9413793103448276	1968	6334	0.9424726504612384	I	G	GI
ecircscreen	CIRIquant	NCI-H23	4634	1569	0.9459915611814346	count ≥ 5	0.9623376623376624	1909	4294	0.9573070792154249	I	H	HI
ecircscreen	CIRIquant	HLF	5470	1940	0.9459915611814346	count ≥ 5	0.9623376623376624	2310	5100	0.9572419142039394	I	H	HI
ecircscreen	CIRIquant	SW480	4770	1665	0.9459915611814346	count ≥ 5	0.9623376623376624	1968	4467	0.957338574991049	I	H	HI
ecircscreen	ecircscreen	NCI-H23	1909	1909	0.9459915611814346	count ≥ 5	0.9459915611814346	1909	1909	0.9459915611814346	I	I	I
ecircscreen	ecircscreen	HLF	2310	2310	0.9459915611814346	count ≥ 5	0.9459915611814346	2310	2310	0.9459915611814346	I	I	I
ecircscreen	ecircscreen	SW480	1968	1968	0.9459915611814346	count ≥ 5	0.9459915611814346	1968	1968	0.9459915611814346	I	I	I
ecircscreen	find_circ	NCI-H23	3495	1457	0.9459915611814346	count ≥ 5	0.931033145958519	1909	3043	0.9367996271096793	I	J	IJ
ecircscreen	find_circ	HLF	4107	1772	0.9459915611814346	count ≥ 5	0.931033145958519	2310	3569	0.9369106658028693	I	J	IJ
ecircscreen	find_circ	SW480	3490	1450	0.9459915611814346	count ≥ 5	0.931033145958519	1968	2972	0.9369922878934782	I	J	IJ
ecircscreen	KNIFE	NCI-H23	3360	428	0.9459915611814346	count ≥ 5	0.927353034804754	1909	1879	0.9367461041957474	I	K	IK
ecircscreen	KNIFE	HLF	4070	523	0.9459915611814346	count ≥ 5	0.927353034804754	2310	2283	0.9367270813821832	I	K	IK
ecircscreen	KNIFE	SW480	3529	464	0.9459915611814346	count ≥ 5	0.927353034804754	1968	2025	0.9365392656861232	I	K	IK
ecircscreen	NCLscan	NCI-H23	3263	387	0.9459915611814346	count ≥ 5	0.9482758620689656	1909	1741	0.9470811414129938	I	N	IN
ecircscreen	NCLscan	HLF	4015	492	0.9459915611814346	count ≥ 5	0.9482758620689656	2310	2197	0.9471050755035793	I	N	IN
ecircscreen	NCLscan	SW480	3329	431	0.9459915611814346	count ≥ 5	0.9482758620689656	1968	1792	0.9470802492640026	I	N	IN
ecircscreen	NCLcomparator	NCI-H23	3226	375	0.9459915611814346	count ≥ 5	0.9276515151515152	1909	1692	0.9373741332773459	I	L	IL
ecircscreen	NCLcomparator	HLF	3976	480	0.9459915611814346	count ≥ 5	0.9276515151515152	2310	2146	0.9371590345251943	I	L	IL
ecircscreen	NCLcomparator	SW480	3305	421	0.9459915611814346	count ≥ 5	0.9276515151515152	1968	1758	0.9373383671608768	I	L	IL
ecircscreen	PFv2	NCI-H23	2710	157	0.9459915611814346	count ≥ 5	0.2439538043478261	1909	958	0.711407615926256	I	M	IM
ecircscreen	PFv2	HLF	3161	177	0.9459915611814346	count ≥ 5	0.2439538043478261	2310	1028	0.7297858050325582	I	M	IM
ecircscreen	PFv2	SW480	2633	187	0.9459915611814346	count ≥ 5	0.2439538043478261	1968	852	0.7338865367763869	I	M	IM
ecircscreen	segemehl	NCI-H23	2509	548	0.9459915611814346	count ≥ 5	0.8947784810126582	1909	1148	0.9267594329401015	I	O	IO
ecircscreen	segemehl	HLF	3046	636	0.9459915611814346	count ≥ 5	0.8947784810126582	2310	1372	0.926908360205997	I	O	IO
ecircscreen	segemehl	SW480	2112	195	0.9459915611814346	count ≥ 5	0.8947784810126582	1968	339	0.9384661020669071	I	O	IO
ecircscreen	CircSplice	NCI-H23	3620	1517	0.9459915611814346	count ≥ 5	0.8546995936532509	1909	3228	0.8886253024348943	I	E	EI
ecircscreen	CircSplice	HLF	4485	1921	0.9459915611814346	count ≥ 5	0.8546995936532509	2310	4096	0.8876194258402794	I	E	EI
ecircscreen	CircSplice	SW480	3632	1544	0.9459915611814346	count ≥ 5	0.8546995936532509	1968	3208	0.8894102953718492	I	E	EI
find_circ	circtools	NCI-H23	4885	2555	0.931033145958519	count ≥ 5	0.9561507936507936	3043	4397	0.9458775407035367	J	F	FJ
find_circ	circtools	HLF	5943	3095	0.931033145958519	count ≥ 5	0.9561507936507936	3569	5469	0.9462321297192016	J	F	FJ
find_circ	circtools	SW480	4863	2547	0.931033145958519	count ≥ 5	0.9561507936507936	2972	4438	0.946076617005525	J	F	FJ
find_circ	CIRCexplorer3	NCI-H23	5281	2509	0.931033145958519	count ≥ 5	0.947398190045249	3043	4747	0.9410055290496238	J	A	AJ
find_circ	CIRCexplorer3	HLF	6160	2939	0.931033145958519	count ≥ 5	0.947398190045249	3569	5530	0.9409791503325841	J	A	AJ
find_circ	CIRCexplorer3	SW480	5357	2539	0.931033145958519	count ≥ 5	0.947398190045249	2972	4924	0.9412385001990279	J	A	AJ
find_circ	CirComPara2	NCI-H23	5395	2560	0.931033145958519	count ≥ 5	0.9625	3043	4912	0.9504630877626364	J	B	BJ
find_circ	CirComPara2	HLF	6139	3010	0.931033145958519	count ≥ 5	0.9625	3569	5580	0.950224865878889	J	B	BJ
find_circ	CirComPara2	SW480	5568	2605	0.931033145958519	count ≥ 5	0.9625	2972	5201	0.9510575076212797	J	B	BJ
find_circ	circRNA_finder	NCI-H23	4000	2005	0.931033145958519	count ≥ 5	0.9368589743589744	3043	2962	0.9339067685600425	J	C	CJ
find_circ	circRNA_finder	HLF	4842	2511	0.931033145958519	count ≥ 5	0.9368589743589744	3569	3784	0.9340312330885778	J	C	CJ
find_circ	circRNA_finder	SW480	3979	1994	0.931033145958519	count ≥ 5	0.9368589743589744	2972	3001	0.9339602028863219	J	C	CJ
find_circ	circseq_cup	NCI-H23	4921	906	0.931033145958519	count ≥ 5	0.7788351732013704	3043	2784	0.8583166269683178	J	D	DJ
find_circ	circseq_cup	HLF	5641	818	0.931033145958519	count ≥ 5	0.7788351732013704	3569	2890	0.8629340375410923	J	D	DJ
find_circ	circseq_cup	SW480	4839	879	0.931033145958519	count ≥ 5	0.7788351732013704	2972	2746	0.8579419194473035	J	D	DJ
find_circ	CIRI2	NCI-H23	6476	2775	0.931033145958519	count ≥ 5	0.9413793103448276	3043	6208	0.9379760698056926	J	G	GJ
find_circ	CIRI2	HLF	7721	3266	0.931033145958519	count ≥ 5	0.9413793103448276	3569	7418	0.9380184783893588	J	G	GJ
find_circ	CIRI2	SW480	6566	2740	0.931033145958519	count ≥ 5	0.9413793103448276	2972	6334	0.9380751194404531	J	G	GJ
find_circ	CIRIquant	NCI-H23	4924	2413	0.931033145958519	count ≥ 5	0.9623376623376624	3043	4294	0.949354202702698	J	H	HJ
find_circ	CIRIquant	HLF	5801	2868	0.931033145958519	count ≥ 5	0.9623376623376624	3569	5100	0.9494496915270542	J	H	HJ
find_circ	CIRIquant	SW480	5002	2437	0.931033145958519	count ≥ 5	0.9623376623376624	2972	4467	0.9498310051688474	J	H	HJ
find_circ	ecircscreen	NCI-H23	3495	1457	0.931033145958519	count ≥ 5	0.9459915611814346	3043	1909	0.9367996271096793	J	I	IJ
find_circ	ecircscreen	HLF	4107	1772	0.931033145958519	count ≥ 5	0.9459915611814346	3569	2310	0.9369106658028693	J	I	IJ
find_circ	ecircscreen	SW480	3490	1450	0.931033145958519	count ≥ 5	0.9459915611814346	2972	1968	0.9369922878934782	J	I	IJ
find_circ	find_circ	NCI-H23	3043	3043	0.931033145958519	count ≥ 5	0.931033145958519	3043	3043	0.931033145958519	J	J	J
find_circ	find_circ	HLF	3569	3569	0.931033145958519	count ≥ 5	0.931033145958519	3569	3569	0.931033145958519	J	J	J
find_circ	find_circ	SW480	2972	2972	0.931033145958519	count ≥ 5	0.931033145958519	2972	2972	0.931033145958519	J	J	J
find_circ	KNIFE	NCI-H23	4239	683	0.931033145958519	count ≥ 5	0.927353034804754	3043	1879	0.9296282437118867	J	K	JK
find_circ	KNIFE	HLF	5041	811	0.931033145958519	count ≥ 5	0.927353034804754	3569	2283	0.9295974498265904	J	K	JK
find_circ	KNIFE	SW480	4267	730	0.931033145958519	count ≥ 5	0.927353034804754	2972	2025	0.9295418061373515	J	K	JK
find_circ	NCLscan	NCI-H23	4171	613	0.931033145958519	count ≥ 5	0.9482758620689656	3043	1741	0.9373081394259705	J	N	JN
