circ_id	cell_line	perc_on_target	amp_seq_val	amp_seq_val_detail
chr3:65990201-65996273	HLF	NA	fail	primer_not_found
chr4:51863436-51877854	HLF	0.6531184000689625	pass	pass
chr18:51046919-51067187	HLF	0.978572914499688	pass	pass
chr18:22936753-22949713	HLF	0.9992205992725594	pass	pass
chr10:67954594-67966802	HLF	0.9594836629736714	pass	pass
chr2:195680031-195683906	HLF	0.9873545049576088	pass	pass
chr12:49138020-49140405	HLF	NA	fail	primer_not_found
chr10:102154775-102155273	HLF	6.565988181221273e-4	fail	fail
chr18:196636-199316	HLF	0.9070325336838646	pass	pass
chr12:122377388-122380558	NCI-H23	0.944272066628562	pass	pass
chr10:7276891-7285954	NCI-H23	0.9962602842183994	pass	pass
chr7:157382245-157385611	NCI-H23	0.990788291179869	pass	pass
chr7:143264085-143268943	NCI-H23	0.6012039736529532	pass	pass
chr4:109462900-109463644	NCI-H23	0.9478411626094202	pass	pass
chr1:152314905-152335439	NCI-H23	0.9765254626089616	pass	pass
chr17:59731420-59773944	NCI-H23	0.5324969727690012	pass	pass
chr21:36362182-36372531	NCI-H23	0.999819972738729	pass	pass
chr9:17235657-17236588	NCI-H23	0.8604141386464164	pass	pass
chr3:16286341-16303592	NCI-H23	0.9997636641510028	pass	pass
chr6:149369908-149379518	NCI-H23	0.9807496658620758	pass	pass
chr9:83677726-83683066	NCI-H23	0.9960758947822336	pass	pass
chr11:108046269-108054955	NCI-H23	0.6812456325813908	pass	pass
chr1:53271027-53271346	NCI-H23	0.6285817365509501	pass	pass
chr7:140355667-140358785	NCI-H23	0.960715099066272	pass	pass
chr6:157312473-157313492	NCI-H23	0.0037593984962406	fail	fail
chr19:40583397-40583717	NCI-H23	0.732248468069661	pass	pass
chr21:41226265-41257326	NCI-H23	0.9970007100359914	pass	pass
chr1:20757165-20773610	NCI-H23	0.994020114161457	pass	pass
chr10:124942456-124943307	NCI-H23	0.988068787485712	pass	pass
chr17:28591697-28593066	NCI-H23	0.9808674568965516	pass	pass
chr7:22976209-22984045	NCI-H23	0.9718451670644392	pass	pass
chr1:211778917-211793190	NCI-H23	0.9995257166947724	pass	pass
chr2:36378356-36396787	NCI-H23	0.9921739792975084	pass	pass
chr5:618989-655584	NCI-H23	0.999463686377634	pass	pass
chr13:21045684-21046230	NCI-H23	0.9746274082151944	pass	pass
chr1:1223243-1223968	NCI-H23	0.9966912847704414	pass	pass
chr12:35368818-35775530	NCI-H23	0	fail	fail
chr10:98208100-98209899	NCI-H23	0.9507347816270236	pass	pass
chr17:82563353-82587272	NCI-H23	0.975123363647486	pass	pass
chr17:59764970-59773885	NCI-H23	0.6487522593434785	pass	pass
chr2:61482379-61490776	NCI-H23	0.5421115980495032	pass	pass
chr22:42209650-42215341	NCI-H23	0.9995493465525012	pass	pass
chr1:13778417-13782831	NCI-H23	0.8113965853861173	pass	pass
chr1:20757165-20773610	NCI-H23	0.994020114161457	pass	pass
chr3:188708266-188760282	NCI-H23	NA	fail	primer_not_found
chr3:134175608-134195182	NCI-H23	0.9957061568358216	pass	pass
chr8:130393723-130397181	NCI-H23	NA	fail	primer_not_found
chr20:36793248-36839441	NCI-H23	0.6886260626423434	pass	pass
chr1:155438326-155439068	NCI-H23	0.956232000535798	pass	pass
chr2:178535731-178542361	NCI-H23	0.9700093314323576	pass	pass
chr22:31738386-31738911	NCI-H23	0.979376300971712	pass	pass
chr2:62000700-62000982	NCI-H23	0.99934725172253	pass	pass
chr12:50427761-50461347	NCI-H23	0.997357017732567	pass	pass
chr1:32948221-32949774	NCI-H23	1	pass	pass
chr11:118481714-118482495	NCI-H23	0	fail	fail
chr3:51541497-51552063	NCI-H23	0.971354833625564	pass	pass
chr22:40954241-40954812	NCI-H23	0.08119891008174387	fail	fail
chr12:64409961-64448297	NCI-H23	0.8659330066672022	pass	pass
chr9:85575314-85596449	NCI-H23	0.9996492742675228	pass	pass
chr20:45848449-45855292	NCI-H23	0.999127499827796	pass	pass
chr22:40930377-41474541	NCI-H23	0.00814332247557003	fail	fail
chr6:144437564-144444382	NCI-H23	0.9994125621328512	pass	pass
chr6:158501677-158504178	NCI-H23	0.9997193809543854	pass	pass
chr2:173918592-173956232	NCI-H23	0.920801843930764	pass	pass
chr1:16741213-16896690	NCI-H23	0.13378980891719744	fail	fail
chr18:2951054-2960849	NCI-H23	0.9976537521730146	pass	pass
chr4:143543508-143543972	NCI-H23	0.9835430784123912	pass	pass
chr11:86011029-86031611	NCI-H23	0.7204377276397976	pass	pass
chr8:116655855-116658980	NCI-H23	0.9994168416141824	pass	pass
chr9:75016267-75017448	NCI-H23	0.9997924665352288	pass	pass
chr1:81907016-81907230	NCI-H23	0.5640780656832021	pass	pass
chr3:195688532-195689438	NCI-H23	0.9887866916482144	pass	pass
chr14:22909482-22911403	NCI-H23	0.9822806452687324	pass	pass
chr1:39853969-39857417	NCI-H23	0.9881690717429128	pass	pass
chr11:12764178-12764434	NCI-H23	0.9797192281296676	pass	pass
chr12:71657525-71660427	NCI-H23	0.9963422821381444	pass	pass
chr7:24623665-24668660	NCI-H23	0.9933324487494196	pass	pass
chr3:123931101-123949132	NCI-H23	0.9746077242494396	pass	pass
chr14:64047999-64053657	NCI-H23	0.9994096163879508	pass	pass
chr8:66592439-66602523	NCI-H23	0.9772789543650996	pass	pass
chr9:111786792-111787947	NCI-H23	0.9996927488734124	pass	pass
chr17:58703195-58709990	NCI-H23	0.9989165428429916	pass	pass
chr3:11358417-11426926	NCI-H23	0.9921092760962136	pass	pass
chr2:42280849-42303229	NCI-H23	0.30871099050203527	fail	fail
chr13:102627011-102657207	NCI-H23	0.9991228839575476	pass	pass
chr19:47093969-47094608	NCI-H23	0.9969228982814676	pass	pass
chr12:69251128-69262562	NCI-H23	0.9979959649784772	pass	pass
chr22:25375812-25381578	NCI-H23	0.96882970070446806	pass	pass
chr10:43154896-43176032	NCI-H23	0.9997750281214848	pass	pass
chr15:40165052-40220717	NCI-H23	0.9592812811943926	pass	pass
chr12:128808787-128815070	NCI-H23	0.9907991869048892	pass	pass
chr17:36952885-36953907	NCI-H23	0.9934030895530592	pass	pass
chr18:74915525-74915594	NCI-H23	0.0500322788896062	fail	fail
chr7:33015669-33026915	NCI-H23	0.9403784362727596	pass	pass
chr18:36026899-36033837	NCI-H23	0.9662204554059172	pass	pass
chr1:28473553-28480604	NCI-H23	0.9515627275254498	pass	pass
chr12:36133821-36855771	NCI-H23	5.191209551825575e-4	fail	fail
chr3:37121491-37149038	NCI-H23	0.9980634484701244	pass	pass
chr1:20744743-20780540	NCI-H23	0.9995655951346656	pass	pass
chr11:85974707-85983973	NCI-H23	0.9922350779659944	pass	pass
chr14:45246742-45247377	NCI-H23	0.9934090896529616	pass	pass
chr7:5739275-5741815	NCI-H23	0.9992832649390072	pass	pass
chr7:131387119-131399433	NCI-H23	0.7845197110841097	pass	pass
chr17:38777686-38786920	NCI-H23	0.8898601398601399	pass	pass
chr1:26255170-26259802	NCI-H23	0.989631002722586	pass	pass
chr1:180397515-180413471	NCI-H23	0.9905013192612138	pass	pass
chr3:94003658-94003908	NCI-H23	0.7076143739116669	pass	pass
chr11:18291441-18292976	NCI-H23	0.9937213435048552	pass	pass
chr6:592468-599225	NCI-H23	0.9997716623605732	pass	pass
chr4:38826684-38829537	NCI-H23	1	pass	pass
chr2:227519947-227524915	NCI-H23	0.9940241228070176	pass	pass
chr15:63588828-63599303	NCI-H23	0.6122254455035225	pass	pass
chr1:12400180-12416827	NCI-H23	0.947249434815373	pass	pass
chr4:122927636-122979386	NCI-H23	0.18635517916145383	fail	fail
chr1:165727518-165727741	NCI-H23	0.47506957717198134	fail	fail
chr10:68753851-68773099	NCI-H23	0.9996296002328228	pass	pass
chr8:39007885-39026810	NCI-H23	0.4466250093541869	fail	fail
chr17:27303366-27311616	NCI-H23	0.9842538537559474	pass	pass
chr7:158759485-158764853	NCI-H23	0.8510722795869737	pass	pass
chr20:35800093-35801605	NCI-H23	0.891731740294142	pass	pass
chr10:68437010-68437241	NCI-H23	0.9937399628919344	pass	pass
chr1:172555868-172570730	NCI-H23	0.9982468337212466	pass	pass
chrX:129540743-129588263	NCI-H23	0.9426388988974562	pass	pass
chr2:171337452-171339554	NCI-H23	0.9653848790184384	pass	pass
chr17:51201591-51203228	NCI-H23	0.7277983498993049	pass	pass
chr7:139266332-139272440	NCI-H23	0.38461538461538464	fail	fail
chr22:50222453-50224235	NCI-H23	NA	fail	primer_not_found
chr2:43912431-43925961	NCI-H23	0.8024242380028306	pass	pass
chr18:8714138-8720496	NCI-H23	0.9427007017814452	pass	pass
chr1:26760855-26763285	NCI-H23	0.998937049722452	pass	pass
chr16:618741-619103	NCI-H23	0.20386064030131823	fail	fail
chr17:80625690-80643810	NCI-H23	0.4141801685029164	fail	fail
chr1:13730999-13750486	NCI-H23	0.874244202589273	pass	pass
chr2:148233244-148342336	NCI-H23	0.7652772043091476	pass	pass
chr14:102194937-102209862	NCI-H23	0.998581751598084	pass	pass
chr11:129937597-129947370	NCI-H23	0.28182214472537054	fail	fail
chr3:113399905-113407041	NCI-H23	0.8183065622729842	pass	pass
chr6:79042842-79060818	NCI-H23	0.9999761167793956	pass	pass
chr18:57476436-57478848	NCI-H23	0.9842530163236338	pass	pass
chr5:138006989-138021197	NCI-H23	0.5109425222159198	pass	pass
chr2:85027888-85049648	NCI-H23	0.9478066612510154	pass	pass
chr7:77765494-77773314	NCI-H23	0.99926656887585	pass	pass
chr14:61079386-61081438	NCI-H23	0.9973617453069508	pass	pass
chr1:247156405-247159813	NCI-H23	0.9561581504027548	pass	pass
chr15:90217438-90221765	NCI-H23	0.9999155674194156	pass	pass
chr2:231460713-231460866	NCI-H23	0.4627832681455827	fail	fail
chr17:16057513-16121269	NCI-H23	0.9886834957997348	pass	pass
chr12:124437929-124457162	NCI-H23	0.9999057066344812	pass	pass
chr4:119245336-119273708	NCI-H23	0.9319849224459144	pass	pass
chr3:158122102-158123991	NCI-H23	0.9203501429154756	pass	pass
chr16:74660931-74661451	NCI-H23	0.9944316865486618	pass	pass
chr22:21805849-21807846	NCI-H23	0.9732340880442932	pass	pass
chr22:28699837-28725367	NCI-H23	0.9998440028859468	pass	pass
chr2:222908732-222934687	NCI-H23	0.581853509764376	pass	pass
chr11:76463820-76472840	NCI-H23	0.9950073964497042	pass	pass
chr5:38510463-38530666	NCI-H23	0.9997191997191998	pass	pass
chr17:4282797-4296814	NCI-H23	0.7416375436844733	pass	pass
chr1:820119-820329	NCI-H23	0.00417070805043647	fail	fail
chr20:43702489-43702903	NCI-H23	0.9106358586837175	pass	pass
chr2:48498492-48511468	NCI-H23	0.9770743283329096	pass	pass
chr3:150682217-150698882	NCI-H23	0.14040628813437658	fail	fail
chr12:76049199-76060279	NCI-H23	0.7240686600609222	pass	pass
chr10:12081471-12094271	NCI-H23	0.9919058787538876	pass	pass
chr12:53027781-53028188	NCI-H23	0.8150631831924955	pass	pass
chr14:74797579-74799697	NCI-H23	0.9958752456369048	pass	pass
chr13:30227411-30283791	NCI-H23	0.7333911869636487	pass	pass
chr10:68165701-68175461	NCI-H23	0.9998577598468978	pass	pass
chr19:4702026-4705970	NCI-H23	1	pass	pass
chr22:22279886-22280216	NCI-H23	0.2835139092240117	fail	fail
chr2:173367739-173368346	NCI-H23	0.08203771088322859	fail	fail
chr9:17309057-17342444	NCI-H23	0.9970422535211269	pass	pass
chr10:128103470-128103833	NCI-H23	0.8590117252931323	pass	pass
chr14:55612018-55630097	NCI-H23	0.7325834756492551	pass	pass
chr13:49196876-49198574	NCI-H23	0.9994872051429572	pass	pass
chr16:2754996-2755587	NCI-H23	0.999782693728541	pass	pass
chr2:135602499-135605016	NCI-H23	0.9553535623579736	pass	pass
chr13:113347193-113347757	NCI-H23	0.01665581597222222	fail	fail
chr12:6581043-6581814	NCI-H23	0.9802881615519882	pass	pass
chr2:63433744-63439871	NCI-H23	0.9918560056228704	pass	pass
chr11:68505144-68564432	NCI-H23	0.9980557149231848	pass	pass
chr11:107549752-107560899	NCI-H23	0.8841238142785821	pass	pass
chr12:7403534-7433694	NCI-H23	0.983203762357232	pass	pass
chr20:34470047-34492597	NCI-H23	0.9451166920345002	pass	pass
chr12:120108416-120174169	NCI-H23	0.28792991563919534	fail	fail
chr9:94773001-94801002	NCI-H23	1	pass	pass
chr8:98721073-98749390	NCI-H23	0.99989410145081	pass	pass
chr8:48043032-48043626	NCI-H23	0.986848557799474	pass	pass
chr2:95893695-95910445	NCI-H23	0.00673342541436464	fail	fail
chr10:96155325-96160402	NCI-H23	0.9974208484137076	pass	pass
chr1:155438326-155477958	NCI-H23	0.8882217090069284	pass	pass
chr2:43987393-43988669	NCI-H23	0.4756986027944112	fail	fail
chr3:196885150-196886694	NCI-H23	0.9998353242212736	pass	pass
chr3:119905754-120093593	NCI-H23	0.9758858059884286	pass	pass
chr15:100048856-100054054	NCI-H23	0	fail	fail
chr3:72638445-72638584	NCI-H23	0.9998083819222032	pass	pass
chr1:20749722-20773610	NCI-H23	0.995451788963008	pass	pass
chr2:44390240-44401206	NCI-H23	0.8895878524945771	pass	pass
chr1:246327200-246335474	NCI-H23	0.8706439293481144	pass	pass
chr6:77271339-77273307	NCI-H23	0.49307105789580497	fail	fail
chr8:101199194-101201743	NCI-H23	0.4647013614404919	fail	fail
chr20:47635321-47636762	NCI-H23	0.5252120640904807	pass	pass
chr20:34809964-34810595	NCI-H23	0.9979144942648592	pass	pass
chr1:159918762-159920537	NCI-H23	0.5706849217385104	pass	pass
chr22:41808874-41810000	NCI-H23	0.4414250250884698	fail	fail
chr18:11804813-11805053	NCI-H23	0.03591044619971752	fail	fail
chr3:125277725-125331238	NCI-H23	0.9998528648757484	pass	pass
chr4:73115820-73125312	NCI-H23	0.9513453807988992	pass	pass
chr2:199368604-199433514	NCI-H23	0.9822880971058172	pass	pass
chr7:27629370-27649633	NCI-H23	0.9888997246443324	pass	pass
chr17:82563353-82568201	NCI-H23	0.9827250006866056	pass	pass
chr5:40764513-40771863	NCI-H23	0.9993314583429388	pass	pass
chr2:15461200-15478289	NCI-H23	0.9886829577038444	pass	pass
chr8:144281370-144281610	NCI-H23	0.00952380952380952	fail	fail
chr4:15625251-15644708	NCI-H23	0.9551364055573736	pass	pass
chr14:99257470-99257839	NCI-H23	0.7083195290399857	pass	pass
chr2:32414768-32416163	NCI-H23	0.9298846656439976	pass	pass
chr8:144281010-144281250	NCI-H23	0.00104384133611691	fail	fail
chr5:69174876-69175537	NCI-H23	0.9995467678885048	pass	pass
chr7:140355667-140358785	NCI-H23	0.960715099066272	pass	pass
chr20:35842572-35858381	NCI-H23	0.999955752865002	pass	pass
chr15:75414204-75422823	NCI-H23	0.7869833827280636	pass	pass
chr3:146121111-146124229	NCI-H23	0.979937139863803	pass	pass
chr11:120473049-120477526	NCI-H23	0.9370406802425114	pass	pass
chr6:138941334-138947913	NCI-H23	0.9999063650929066	pass	pass
chr21:33432176-33432871	NCI-H23	0.9216087090870196	pass	pass
chr5:80455691-80474830	NCI-H23	0.999766967020285	pass	pass
chr4:2949933-2953645	NCI-H23	0.9227528351138696	pass	pass
chr9:83679774-83686155	NCI-H23	0.9948524892440074	pass	pass
chr3:56627036-56628614	NCI-H23	0.999780773868245	pass	pass
chr12:12448817-12451602	NCI-H23	0.9929781712715616	pass	pass
chr15:101176831-101178980	NCI-H23	0.9949670253384242	pass	pass
chr9:83678440-83686155	NCI-H23	0.9852467356282856	pass	pass
chr12:827041-830160	NCI-H23	0.9670065064808648	pass	pass
chr6:79042842-79060818	NCI-H23	0.9999761167793956	pass	pass
chr15:41696074-41699159	NCI-H23	0.994172627869522	pass	pass
chr1:155521099-155521618	NCI-H23	0.9911634756995582	pass	pass
chr2:97267023-97269496	NCI-H23	0.00525747413891099	fail	fail
chr2:224511404-224511570	NCI-H23	0.5196345256609642	pass	pass
chr2:96825057-96829134	NCI-H23	0.9680960033908482	pass	pass
chr3:160413472-160419543	NCI-H23	0.997591139366246	pass	pass
chr8:128009589-128010444	NCI-H23	0.7322026701891777	pass	pass
chr14:57274243-57280422	NCI-H23	0.9947489912072034	pass	pass
chr10:99955213-99957205	NCI-H23	0.48597506678539626	fail	fail
chr5:43161248-43161931	NCI-H23	0.9794464794464794	pass	pass
chr1:155915872-155917672	NCI-H23	0.9534883720930232	pass	pass
chr6:25515674-25554096	NCI-H23	0.7659970058434346	pass	pass
chr20:57650538-57650838	NCI-H23	0.05949008498583569	fail	fail
chr22:41135812-41140257	NCI-H23	0.9999895222129086	pass	pass
chr2:175111567-175121540	NCI-H23	0.9897687709387112	pass	pass
chr2:128164729-128171284	NCI-H23	0.9998670212765958	pass	pass
chr9:75016267-75017448	NCI-H23	0.9997924665352288	pass	pass
chr13:20002849-20006586	NCI-H23	0.9376878186858992	pass	pass
chr15:77178789-77182040	NCI-H23	0.9687508685461232	pass	pass
chr11:70659827-70661678	NCI-H23	0.980215010346742	pass	pass
chr13:72835242-72931267	NCI-H23	0.9713226687475616	pass	pass
chr11:65501565-65501764	NCI-H23	0.4672571121846485	fail	fail
chr20:1144047-1144927	NCI-H23	0.8910927890788674	pass	pass
chr8:41974703-41987563	NCI-H23	0.9883394323014538	pass	pass
chr12:56666203-56670364	NCI-H23	0.9642830850776668	pass	pass
chr4:39470018-39482833	NCI-H23	NA	fail	primer_not_found
chr3:197081050-197119530	NCI-H23	0.9500813689712988	pass	pass
chr7:129014978-129018157	NCI-H23	0.995938132539416	pass	pass
chr17:73235475-73236995	NCI-H23	0.9990210504554244	pass	pass
chr1:35358924-35361789	NCI-H23	0.993971067678042	pass	pass
chr15:67185506-67186088	NCI-H23	0.9999907844859892	pass	pass
chr2:159743060-159752571	NCI-H23	0.8557934749388753	pass	pass
chr16:3850296-3851009	NCI-H23	0.9995081639786288	pass	pass
chr12:56642457-56643958	NCI-H23	0.9818505542473148	pass	pass
chr5:69294792-69311204	NCI-H23	0.6711379014581149	pass	pass
chr3:15032378-15034809	NCI-H23	1	pass	pass
chr2:53895006-53901559	NCI-H23	0.9998555928498948	pass	pass
chr3:52737585-52741499	NCI-H23	0.9663338029336206	pass	pass
chr5:177209635-177212195	NCI-H23	0.9997352386735104	pass	pass
chr14:67301388-67303599	NCI-H23	0.9979209021705518	pass	pass
chr6:47526627-47554766	NCI-H23	NA	fail	primer_not_found
chr2:120127687-120175004	NCI-H23	0.9990104933726068	pass	pass
chr2:238182064-238185287	NCI-H23	0.9395047069799	pass	pass
chr11:32931742-32935435	NCI-H23	0.792265588402081	pass	pass
chr16:23355828-23445961	NCI-H23	0.3469055374592834	fail	fail
chr10:34269656-34348115	NCI-H23	0.9993202888215368	pass	pass
chr1:161778243-161792327	NCI-H23	0.6253930817610063	pass	pass
chr12:112068879-112072064	NCI-H23	0.4969325153374234	fail	fail
chr7:139371386-139417729	NCI-H23	1	pass	pass
chr17:20204332-20205912	NCI-H23	0.980511084914629	pass	pass
chr17:1354210-1362008	NCI-H23	0.9437251796249112	pass	pass
chr12:31293804-31298224	NCI-H23	0.9908843359107656	pass	pass
chr5:115524510-115525617	NCI-H23	0.9023874939138904	pass	pass
chr17:34983001-34983552	NCI-H23	0.7382150559720653	pass	pass
chr7:116975789-116987309	NCI-H23	2.0419275796351757e-4	fail	fail
chr17:81667728-81672155	NCI-H23	0.9541071772440924	pass	pass
chr5:47771871-48694801	NCI-H23	7.079646017699115e-5	fail	fail
chr3:119863418-119876508	NCI-H23	0.9324088006832324	pass	pass
chr21:15833347-15842540	NCI-H23	0.997966037557353	pass	pass
chr17:42703739-42730918	NCI-H23	0.9805190082644628	pass	pass
chr2:152144887-152148300	NCI-H23	0.9978477005109976	pass	pass
chr15:74671454-74675142	NCI-H23	0.9978052333831572	pass	pass
chr20:62139074-62140944	NCI-H23	0.9185260678982416	pass	pass
chr5:43122038-43139309	NCI-H23	0.998974745177574	pass	pass
chr12:46229152-46243314	NCI-H23	0.9832504475830516	pass	pass
chr8:51860844-51861246	NCI-H23	0.9791773122125702	pass	pass
chr9:27009019-27048274	NCI-H23	0.9979566702121704	pass	pass
chr2:229814232-229840927	NCI-H23	5.546311702717693e-5	fail	fail
chr1:155521099-155521618	NCI-H23	0.9911634756995582	pass	pass
chr1:90937484-90982370	NCI-H23	0.98419678232681	pass	pass
chr17:69285897-69302906	NCI-H23	NA	fail	primer_not_found
chr4:150102477-150102812	NCI-H23	0.9502465953034804	pass	pass
chr3:67495797-67520634	NCI-H23	0.9473575939602148	pass	pass
chr9:135881632-135888273	NCI-H23	0.4951219512195122	fail	fail
chr16:71894720-71895589	NCI-H23	0	fail	fail
chr11:961752-962043	NCI-H23	0	fail	fail
chr16:2757471-2760499	NCI-H23	0.907011097462832	pass	pass
chr1:1223243-1228946	NCI-H23	0.999088293113764	pass	pass
chr13:21167987-21168399	NCI-H23	0.9911248930710008	pass	pass
chr6:161048615-161049979	NCI-H23	0.9780184245699256	pass	pass
chr6:71380668-71381456	NCI-H23	NA	fail	primer_not_found
chr3:119863418-119905852	NCI-H23	0.999498731163257	pass	pass
chr7:152865466-152865711	NCI-H23	0.15945945945945947	fail	fail
chr14:39313339-39327022	NCI-H23	0.9993627674101048	pass	pass
chr16:48546146-48562444	NCI-H23	0.9390360485958972	pass	pass
chr7:2229983-2230727	NCI-H23	0.997711877553131	pass	pass
chr9:33948373-33956146	NCI-H23	0.943608573646188	pass	pass
chr6:144487547-144493456	NCI-H23	0.9997907025418014	pass	pass
chr9:132334607-132353755	NCI-H23	0.41889028409982737	fail	fail
chr3:197642860-197643847	NCI-H23	0.00893997445721583	fail	fail
chr14:102193462-102197847	NCI-H23	0.9232441793342312	pass	pass
chr8:60741258-60743097	NCI-H23	0.9734629294755875	pass	pass
chr19:47362475-47362693	NCI-H23	0.9907391434615628	pass	pass
chr9:131430089-131439061	NCI-H23	0.05862068965517241	fail	fail
chr14:45246742-45247377	NCI-H23	0.9934090896529616	pass	pass
chr2:95833734-95834156	NCI-H23	0.00479294478527607	fail	fail
chr5:36982164-36986301	NCI-H23	0.967944981932626	pass	pass
chr9:4286037-4286523	NCI-H23	0.42872778215567814	fail	fail
chr10:125038996-125111093	NCI-H23	0.9986128570809312	pass	pass
chr3:47622206-47678311	NCI-H23	0.999685642432556	pass	pass
chr1:20827616-20886371	NCI-H23	0.2580761162721007	fail	fail
chr5:79439009-79457018	NCI-H23	0.9898546997556898	pass	pass
chr3:197640317-197640599	NCI-H23	3.885003885003885e-4	fail	fail
chr5:65424525-65473952	NCI-H23	0.1358864696734059	fail	fail
chr1:155415743-155459898	NCI-H23	0.8337548740647065	pass	pass
chr2:224535527-224557856	NCI-H23	0.9989741923033952	pass	pass
chr18:2718314-2760739	NCI-H23	0.4196428571428571	fail	fail
chr13:29530537-29536202	SW480	0.9705748141605948	pass	pass
chr8:142343965-142345892	SW480	0.9817350549097092	pass	pass
chr21:36752985-36753397	SW480	NA	fail	primer_not_found
chr11:18291441-18292976	SW480	0.9937213435048552	pass	pass
chr15:76292430-76295737	SW480	0.98717206282355	pass	pass
chr13:100209331-100273346	SW480	0.95636173644397	pass	pass
chr10:124681606-124682379	SW480	0.9004890317172	pass	pass
chr19:3623687-3624162	SW480	0.5009584664536741	pass	pass
chr20:56381432-56386533	SW480	0.9888464238358944	pass	pass
chr8:56958274-56958610	SW480	0.1591960802105072	fail	fail
chr19:32901244-32915517	SW480	0.9914237812741812	pass	pass
chr10:94588228-94611881	SW480	NA	fail	primer_not_found
chr1:30992389-30995220	SW480	0.9786529008229382	pass	pass
chr1:31059203-31059577	SW480	0.99899721579916	pass	pass
chr4:73078641-73092300	SW480	1	pass	pass
chr8:51860844-51861246	SW480	0.9791773122125702	pass	pass
chr15:59671182-59680308	SW480	0.9980733860112412	pass	pass
chr20:43686851-43700044	SW480	0.9452366504854368	pass	pass
chr2:63962057-64004659	SW480	0.9841293562077827	pass	pass
chr12:26990449-26999676	SW480	0.8826413027051534	pass	pass
chr7:127242694-127243515	SW480	0.9820677400638236	pass	pass
chr13:113495501-113503588	SW480	0.995750256755321	pass	pass
chr11:129123445-129124894	SW480	0.86619488296135	pass	pass
chr16:69155870-69167185	SW480	0.997381287809729	pass	pass
chr3:56660730-56673725	SW480	0.9886152023023532	pass	pass
chr3:186057074-186066072	SW480	6.872852233676976e-4	fail	fail
chr1:223954476-223962273	SW480	0.6818680735049393	pass	pass
chr19:5131075-5144902	SW480	0.7951910758366403	pass	pass
chr3:47914816-47928350	SW480	0.724277814159936	pass	pass
chr1:155717005-155726019	SW480	0.899161439356947	pass	pass
chr7:116699070-116700284	SW480	0.9855568673750492	pass	pass
chr7:143383155-143383322	SW480	0.9956560123597984	pass	pass
chr16:88501146-88501349	SW480	0.0099601593625498	fail	fail
chr13:77217839-77243951	SW480	0.984809964321576	pass	pass
chr16:504038-504213	SW480	0.09278512917454317	fail	fail
chr14:68890138-68893747	SW480	0.6465372963582823	pass	pass
chr16:346147-347106	SW480	0.9619947690565428	pass	pass
chr2:10018107-10018535	SW480	0.7694514017936495	pass	pass
chr9:92268173-92269983	SW480	0.9676317376761528	pass	pass
chr13:41318805-41336756	SW480	0.993362088281425	pass	pass
chr14:92126121-92143294	SW480	0.9604384363906217	pass	pass
chr2:214752446-214797117	SW480	0.9991160815510848	pass	pass
chr11:44107682-44171742	SW480	0.9361836805155944	pass	pass
chr1:243545509-243695716	SW480	0.9911337615191288	pass	pass
chr7:27828666-27828851	SW480	0.5040840140023337	pass	pass
chr7:17814833-17850964	SW480	0.9904801999022216	pass	pass
chr7:156756392-156826744	SW480	0.9997968630734	pass	pass
chr7:66808885-66810847	SW480	0.9990924766312732	pass	pass
chrX:24699424-24826601	SW480	0.975273489221118	pass	pass
chr20:36793248-36839441	SW480	0.6886260626423434	pass	pass
chr1:58506059-58536741	SW480	0.9946668132834836	pass	pass
chr12:27671430-27676599	SW480	0.4876195344545987	fail	fail
chrX:53575642-53594621	SW480	0	fail	fail
chr19:4430548-4432207	SW480	0.8915481424015171	pass	pass
chr7:127106495-127243515	SW480	0.9742850276375872	pass	pass
chr5:176592187-176592418	SW480	0.00396825396825396	fail	fail
chr7:65964322-65970366	SW480	0.24469545022696085	fail	fail
chr1:147275353-147285487	SW480	0.9894777529634085	pass	pass
chr22:17140004-17140310	SW480	NA	fail	primer_not_found
chr20:55438128-55468214	SW480	0.9995498163724678	pass	pass
chr9:90845433-90878953	SW480	0.925980921526278	pass	pass
chr9:33986759-34017189	SW480	0.9626358544042491	pass	pass
chr6:170146244-170146329	SW480	0.3076923076923077	fail	fail
chr12:122377388-122380558	SW480	0.944272066628562	pass	pass
chr11:46816197-46821268	SW480	0.8445505374965956	pass	pass
chr11:129093620-129164427	SW480	0.9907862187645646	pass	pass
chr3:142664201-142678113	SW480	0.998771347831429	pass	pass
chr2:127989563-128000454	SW480	0.9993378068161752	pass	pass
chr9:35295695-35313989	SW480	0.96875087048162	pass	pass
chr2:218434525-218435434	SW480	0.9980884540823228	pass	pass
chr11:9429620-9442197	SW480	0.5351378374517926	pass	pass
chr5:77046346-77048987	SW480	0.9997685423310358	pass	pass
chr1:5927648-5933329	SW480	0.01399705673231145	fail	fail
chr17:16057513-16058599	SW480	0.9867869854168636	pass	pass
chr14:99458278-99465813	SW480	0.9955373220800776	pass	pass
chr5:177626435-177632738	SW480	0.63266683329167706	pass	pass
chr2:190659157-190670459	SW480	0.8250452079566004	pass	pass
chr20:3218516-3218994	SW480	0.99980969947155	pass	pass
chr10:21904521-21929141	SW480	0.8894761608658387	pass	pass
chr2:238182064-238194870	SW480	0.9721119133574008	pass	pass
chr3:196885150-196886694	SW480	0.9998353242212736	pass	pass
chr17:50920633-50921073	SW480	0	fail	fail
chr22:17885877-17906886	SW480	0.9963931861637406	pass	pass
